TransID,CustID,TransTotal,TransNumItems,TransDesc
1897,192,1584.05,14,lifDfcCcykvfzKJkzRDrQQXdDucpDMfeWO
1898,121,1161.5,9,FBxwrFryxGFKeoFyJjaIZJDTeWcSFGyJHqmhNEdRUexEYDYEs
1899,18,606.81,14,sBGXQnDSrdWekptSHKlEoBjGE
1900,18,1186.51,14,waooWCQLYfwXPnuJYKTETTBpeuiiAOTzxHXwS
1901,44,1937.9,5,LIzjkMecElpmlNDiguKiXoiVXEInYfozWdwddJbuZ
1902,62,1648.26,5,ZVFeBRljOJJQlxNsUibWULT
1903,34,353.65,12,aBndCivszsQpyxnQsPQmhYSXEgDPQxCRLmKFDCouLLQC
1904,148,344.6,7,KHvECzEfVaSlxmtIgCtzAtgxnGJrgajiwsrRZ
1905,181,1223.07,12,wsZUEQYjntcfhnjlsDHAfjoQaEYTzaSfkxuy
1906,79,419.66,9,QftgUNDqHuGlgYJjJNuxzgEUDScDTRusUowkhFHsWD
1907,178,1420.31,14,ApmoTyfizLIGomFKZNgtTKmjjuNTCkSFZCQgqi
1908,32,896.21,12,bNryDgIaCHOycchpDctfpnSFn
1909,158,566.62,14,ciSCBcnYihSAnjaLUeFaEQQLFbMZFykPLzgg
1910,127,1474.67,10,fmIWTokbLJnHjDCnkDZZuDJYYICjeCyEdnQojHzIo
1911,144,1618.48,14,KQxaJSlrMqMLWUMLTomgZtTxLV
1912,130,1803.69,12,rIDbAdYAhojqmLqRFGOjiUvhDDmbFpMaWVeNJPgEB
1913,95,249.33,15,LdcRsqoFAztkZfoedxIbrFuhJIOlgArexotQBNlTuaUcLLyL
1914,9,812.79,15,AxmVULvSuOFglPffCBJbCVZlIhKTboWPBeAQSKvoxmZlKz
1915,52,979.32,2,gjPZpxyPbNXQbOItcNqFMeMHEhsNnURblCQAXqrsFHYMSFQ
1916,151,29.43,5,YakoExqLYJaULDqgeMZv
1917,9,472.28,5,dfbPcZHwsemxQazMQmbiZelRSCeDkzQ
1918,115,1966.06,7,HKUfDuATzsCDvfyNKIMzoDkhtslJkVpaOgJZLUlZQCM
1919,177,1103.37,7,tTBTxbsuWxOnxKKVOQDEgAtgyBNyzci
1920,149,276.95,8,suvBJgnZOuVVtJXGRpjvpzRwkDvcOWscAYkrpWxYfoa
1921,55,243.0,10,PargENvpnfNVArLnjallaEqSjhNhMdbejryhidzYqgGAjTl
1922,190,1629.05,1,LwQHldutcRqamONXJwwxzOTnYJHnVPaZcDejBWv
1923,41,1713.73,1,SvnjqQbtJjDNMZuDHYdPkbYULUaoOKVCfwWBDZJjdnScsYKAt
1924,114,690.54,7,RRAXvBydauIimVuqtvBuvfbIGSFYVfpEpjppWuhYGKzofYmoB
1925,67,51.87,6,TzIJHjedYlflFjPLqwpUHBiqxUI
1926,188,1627.19,1,kwryAMNJaXqMrKAeftykOMuhJsBJzDjsN
1927,86,862.15,9,BrAlRDWajSQuvGOyjRaklbSDnEVkElKy
1928,131,245.08,14,bLrwqWMkLWZrqCMyOoMVbwgjbqSirl
1929,145,30.65,12,eeKTcRWXWsLDhDTztcJhnCROZNofmP
1930,193,1788.44,10,yxBuBRYmNHiXxuZEgFuKYfMYOUehtyZlhLHFhMyAMYLfcjZi
1931,77,1471.84,7,pMuyNpMnqkcoCnFZyFQqZWnNxmwQay
1932,37,1831.93,9,vyEQKLYZXRiKOUzPFVzPmjReiwtxxHqJwapFnvY
1933,154,249.77,2,EcpDCdHXUNEDJvSTabeGAS
1934,133,395.36,11,JAOmjlsQlLMcsMPXhFpWKk
1935,142,75.98,6,vPJHPtNAwCmqRqyEPLotYZNhwzeHIHl
1936,168,1772.8,6,ANKwULUXTaVFkQDxhSLncrGFPDurQzzJwHYlsuHNdPzyho
1937,47,14.63,2,jIKDASbmcUispvpKbDAlrCLjaXKQzxw
1938,44,815.43,5,BrnmAgCBdByaZimUvTFtfiPFoGceFhnIVWtjcDPDqadFAnqdq
1939,125,839.79,3,LVzVjYcIoSNFlVuDrFFll
1940,116,490.16,12,GvMtXrAJKmghPXHVodnAjZ
1941,195,143.22,10,lCFGfkQyzqhfDovFZyYvjXsunTyxj
1942,99,1475.16,10,tGvMNxEkenpOiYjPZbcMEzylVwxjWyXjEeQPXYpzrbRdY
1943,114,1153.02,3,iRuFUDAuxkbpnzrWYzWFgsJOWwo
1944,143,439.09,7,jOEftmXjTnJYXjUYuTotDcpqohqD
1945,102,447.99,7,QrNHyQSMxrLZwwsxDEhFkCVw
1946,158,1264.56,10,ZHyNfRqptfoAczEHeWAoiQldEjIQNRxdhpkMD
1947,115,276.74,7,uuyBzTYfnohPSbZdWAJoHAS
1948,70,1705.46,14,sjhAMTvnIARcLKgvHKngWlaKnENmNqhPtQIkKExnCQQaExOAA
1949,92,1756.87,7,CnXtJFenProzzTBYEYFsSYFWRdpwqdSCoaEBKSlRIoyuk
1950,13,1067.67,12,lsrwVlGOwFAncnjTuajJXue
1951,187,1671.93,10,soioFppzJrpXFOEdTLkCE
1952,4,1645.46,6,wNzAArfmnoYEMiNSHuvbYqwuyoP
1953,93,902.07,5,fXZmvrDUteABqrVhubGALOrybWZ
1954,25,1193.4,6,URcEiyNXgEdYNJsqKLXgmbbkomlihTinnfQxSo
1955,148,507.93,7,tCCHKRGnREvHGIGynYcechNtawEicOsnJcu
1956,164,919.06,10,QGQJClyeJdAJRzEXcMoXciK
1957,181,949.0,15,GPofLrchdLkxwuMrTWaGRXwPHLaL
1958,47,1761.62,8,pLdOYzKgShXDexUGHPfKvgjpqeUnUgHGODA
1959,168,40.56,2,ssRboTTzbECFKfLoncqsZoTrvdRkDhMuNYyeKqqDQ
1960,22,1775.83,15,SFKuSFkAcZsalhTFiEbdfAqmvkPHkyffghtzXVPqugXbXHvr
1961,65,1363.0,13,ghjVHuecyLYUenLhucJluFDMxkcBWmTQsWca
1962,190,861.5,7,DvGRARENLGFUIROjBCTqPBeHobgULaloOncLHowbkLYWjgyCp
1963,136,1713.96,3,QKllHipWAuVibmpyHXsxPEsbEJLJeiMajZsRncxaftS
1964,58,595.93,8,EAcwJzIgFMptKZBkPLfSfjzpcSequNnzLcchgw
1965,44,779.09,9,ReSTnHHKMInLAcBdgTVoOCwGMrlDGKGZMHjJEtWrHOOjZqu
1966,131,1844.17,15,YyPqUqevTMTdrldiLUywsfhEVWkurwuMwXExVRzNhfkwqJiO
1967,5,1004.97,14,EAPRLMBYgcoKdwDJVbvClGqtg
1968,130,1932.07,3,mRdQxrUFfeGgPlTTgHOObPGlArilxvrdViJZpQ
1969,66,1063.77,4,yiBQIckXlPXVUHSkWTFqkpmCDdxUvracob
1970,62,585.6,12,fphyZWpIxtALtWPnQqzY
1971,176,1632.76,15,WpuARuFvDdtjbtcGePHayAlKxXTfPTI
1972,20,799.88,3,jNfQAJuFieJlbFVgDgUGUh
1973,25,1759.23,15,xskZASvPWsHXTmSpRQieTcALNiNwAwXyLcnnyiRBJEaDDQAkgp
1974,119,1519.55,10,JSyZiWPRUkCjYQWbAZAixwkkf
1975,34,853.0,7,nCeYekaITNVuHWakDbwQllWlenZmjVDLAzjINrTDIBjhjCmul
1976,3,1894.8,12,bVzMtwhJKFhJNAFIUCInAuhFORSBa
1977,94,661.92,5,UPjkqsIJJZAiHSGHVNpTjMANwrZptkfsWBJVdI
1978,126,308.33,6,lZePTWrAHUXGLxTNCSIqz
1979,18,468.16,15,QXJTzaWEqeJucFaiVqUnhCqvaMbsFSdiKAl
1980,64,1769.8,1,rIvXppIheFyZUBFJZJXnxcX
1981,32,61.43,1,psHYlFLKJpBPfBISiYHQECPhAeXOgqaxBsF
1982,102,1116.32,4,ZkcrqZLNkMbgobtcSbrJVygVnhavLJkIM
1983,11,1539.6,10,OaRcsWEfZCUlTPTIlEkpSXVKkJIleNMYpAMojiWS
1984,82,1100.19,15,yCJrHXyfLKanxRwoXUTRcptdBiMQN
1985,196,592.79,4,qXxZJysUubKNJpJJWFoQRDrEFchWonZPBleAezu
1986,52,803.04,4,CHhbeNgocdepIyQdOTDVwnkjKKlmDJVFmgehOxcsNBpqdFGCf
1987,176,1741.79,7,LjGsIoDATMdbVryTCFyqFYLSfaXCyIusbWlcNIayArWFMxYba
1988,143,1576.66,9,wFbKuCyZZIOPotCRvrwIBWxoN
1989,138,1668.49,10,FwohmlvvFDUdJVaTCoKYuUlSHZxrc
1990,13,445.41,4,khKjbrkLrfzFGCjEAuBnRDfaMseEou
1991,103,686.61,1,UywyaSCLTjzIjbwvruywVVBMPQXxhVgoL
1992,170,1418.51,5,fczQTOzLajiAmPwxsOdEHGwUNfiqelAGYeqqz
1993,175,1160.34,4,csNVrSbgBnQOtJITnNRkpbLPcJ
1994,140,254.72,12,WFeKAqbejvHiZZhflrFDhCaknOZvetViqKbgEIyn
1995,174,1688.12,13,QWjlSNyPEpzEDtpIFSbJy
1996,92,604.03,5,VUaKapAXyuTmyXvuFlYyWySOyYsZjJRqyyHzFjOaNmyMSPAD
1997,28,1410.1,9,ZObnOkClvDVjXErPbHgOJsIGyLvHbAiBODJvgqBZYe
1998,161,849.89,12,oJerTrzwRlHssRizSBiulpKMcyjgUsGeSOcHQCnwS
1999,198,1398.45,13,kZmFiNhbyrETSBgzBpdXgTtdF
2000,20,1357.28,15,dupKNEsKyHmRiZvexFhTLOSttml
2001,36,151.62,11,WXSmXsLWtMshHWFBlPBuuctgKuZOwp
2002,67,1497.74,7,vQAlOxiVwmFmOKniFsLHsCUaRWkRWDuOPInBXfRmrbREuPl
2003,117,1855.3,14,EzFTVytRKNggPQVqXAuHQecjdHPSydyakzZJYRnJtazTXIZpoR
2004,175,566.89,14,MSAHXjxuKTnsIWXShusqP
2005,33,1077.34,10,PAwimaYQNvCQsqLPEyxSDzjCapwWryCewIjBgZpTtnSOjoFFm
2006,59,1311.46,9,YyDGdQPshmGctmDGLjfdMMIHQKfnRqeUpUApSSFDQN
2007,16,54.08,7,dkBMZqoaxlwdzEWDGkxrggNsWexoENuAhbvhEOvYYqgJOySd
2008,110,1808.1,13,YOxTiSYeBbwQFluOMjwmOgRhfNFdOLGgCGJiqVWTSta
2009,30,1410.81,2,icEIuyktrIVtFIkiNHPSwMSLsa
2010,95,1098.38,9,yyFbMaxNReWzepBkwTpujCVdNRuyjZIlQ
2011,93,1505.8,13,fktdSytKWdtxBhVVsPmIsxrPnXm
2012,187,372.11,2,yeEeNFRtRPtjcBAFAtcgVFFRpeZbXIGxrprzfc
2013,129,1770.91,3,bZeYrCiMDGWRywzgAQhhmtevYjahXAmyiFznXamAraabNtybOu
2014,110,404.22,14,hosDYVnbDOwpzZQGtzscFGfNkrYcQnQRfJwJqHOLsuXNfgYV
2015,186,980.63,14,DXOPinJZHcNQBbmBaFxp
2016,51,92.91,13,hvKTIAhLAMQlKcmCndsEdzzMKL
2017,155,1684.85,4,BaQHihZQAYFPpasWLvQaEqoVhAnau
2018,4,1270.73,1,xqRvNcihFqJEPcNTManYYPsYmMPdBLMxwyPRwYbgkTWZxnV
2019,92,1725.68,13,QIviRUDadLUAASrwbgObwlRNSRGTCCaDiNNhsuaew
2020,45,627.72,14,KLmDzjJKFOJTBgIRpfMfI
2021,104,292.34,10,oasYSXrsXlflBCziXCzZMuXFIllNdmVFirQxNsAakHJykwEzf
2022,21,1534.66,1,vOpobUqvyRVtbBuEdrSkH
2023,42,1131.37,8,FpqAhEtCTIWbdJLfYBwOe
2024,21,958.3,11,whkKMWxRRsRqqmZgRtSKclkqq
2025,69,1984.23,2,bBLDXEMSLVtZNgwzqiPHuvipAUXgwhq
2026,121,1079.95,1,lgVKKvfNFGaSsbRSssVSVzYJjluUXhYnHa
2027,56,419.24,9,ZxJajwbTUmcPpgWRKHQbKXpLtBfyEbCrOJGPbIThWfnh
2028,126,698.34,3,mvUFlZeGQZtYDVDtbCIVgXSbCORRfbBnVBAqQfDtgyI
2029,175,1399.48,2,dGSXXPFzCUINimOSpngdHo
2030,126,1770.65,11,rUVIzkiSQcSrOUCzPnfo
2031,46,716.2,5,aAlkTTaTZETfxpKCbdfIoHcS
2032,40,993.17,14,aTSXLiQTIsNjYEuXIYUUdNXGyqLLgRLVNZm
2033,3,1519.16,3,YYJDqUtTxsaUvAjdzjybUyHCRiEuQbtqDrDU
2034,166,444.4,13,wxFSRGOFkQOmMVmxnvKvxlImEsPZkgOUvOSaZMvNRjaA
2035,64,272.32,2,JdEECQinHKSozDurzEQdZTuUSndO
2036,168,1823.49,6,hFypBdPEOwAhsUhkfphRWDx
2037,100,553.54,13,qLfFejbWgNFjkutThTGhzuKqgzSjtCrSBGwtB
2038,137,477.06,2,YARYdrxsYQuLovIenPhzFQEIPVjcsUPWrdo
2039,82,1907.78,6,pKsMXrAJqLLKTrriLDPDqdhJvAMwIdddz
2040,19,893.77,9,KsgSiNoGJrpDQJAyIJQWYNFydDDevxoAxUh
2041,187,1201.83,6,ijvkAXwOVsnBmOqGdaTlQXb
2042,13,460.65,2,mnrLuKBxjKmREYAlUWVSHQUCaagpWwZpIYEo
2043,62,1274.62,15,jzhXQPLygkfPZZleXtJZwUmsRfRnABymcUIkvJms
2044,64,438.66,8,IHEaPyPUUmebvuOzmPpAMXtmKcYZnQuDyZJ
2045,70,509.12,7,qlThSRNwtCiDlOWZrrUyWSm
2046,32,756.08,5,lFobUQXQMhAbWCibxMtsfdZtAKHsbTQBzGNAaLwfMgwmkBWd
2047,70,1767.84,1,pEVccjkxTnNrTQZNRHakxnvo
2048,189,716.68,6,HpcmLNyLnJAAYEVQrigMRHBTaoUfZ
2049,76,61.41,6,YZEScsPkMlFwBVvMTQikqsyRZCthHueYcaQTAgVZqxXb
2050,15,1616.03,12,deuYfFuKnluLZGTQmDAefLNawrpnPMFs
2051,65,1591.46,1,EIswRqvvOqYPwHrrkzWEteStzcsqizJSBu
2052,184,130.37,15,hIPVwqHsBAwHtPMkvMVPHslzXcNogOy
2053,166,1914.44,13,yxcbmLqoLqtefbyJjgovnSvlkUjQS
2054,48,114.25,6,CERQiczZDWXSjSiZiTzUwZEZMNiyahVxao
2055,169,1059.68,3,BZVmQPDbqFmeORXxJUrRhvjprXtTAF
2056,189,1201.83,6,naKtJnZpmrSxtmCzmWMtwkSDqdcoYUCWjHONMpXoPtc
2057,11,124.79,13,VEmgHtaFxJxejJKQBmpIWSSIgtZWzfERtlkiLrNW
2058,33,1308.8,14,LzTCeZMGzSPPqqrJAeGECGDZ
2059,24,610.62,7,woNqrBShCWsqRzRBfHzbKFjcgSsepSgJme
2060,49,1596.33,4,kufuMRWyrGypJbfBhYPvCkittcMAlevoyTPpOhptGvpuoGIibc
2061,99,1759.58,8,IEVOWJcNLsxfRPbwSCXsRgILOdTQjWXWRYlTwrjGblFVEhj
2062,156,1393.42,11,xKxXDJURvBTmzaxTkXGEvxkA
2063,129,1771.12,7,AOzRkIcZDktbSoYEgIiHHcXXzcnOjbGaRVSuvZYvOz
2064,174,802.1,1,EaBtNULUFlvwifsRGMVqRAJJZDprkXhUKR
2065,153,73.54,8,jHcXHXaSBVaDABbTCGPEHCQKpJNRCOXrpmFCYQVGsiiGeHL
2066,199,1016.35,10,EwGROCGmxyxKmxbrjddIRjrjZpyJDgMwWcP
2067,45,895.14,14,pFTTVOAIfNCWlFAggsGVyvUTiWmucbeof
2068,133,713.99,6,dYhouyccfKhMjjmkgBkvVqQSqi
2069,91,1346.86,2,aNzAzPQZNBLwKhDSZvNykdGyBmAgoaliuhOwenGzW
2070,55,824.28,2,cTxFdZomVrtzKvYGhyUBInBLbPUcbZXlyfBPGxbykwRTQXTgMZ
2071,189,840.74,1,djhuPSxvhzuqpzAMwJxbBTuDtDieOUugu
2072,20,244.85,6,YiaztEybFTZDfjMavrwXKgoZmWQzgJSLaPx
2073,175,224.58,13,YadoAKNDIdITJmsMMLXgxbyuEKbXvI
2074,48,1016.81,11,kSKnEngmmPtiipWXapzhzmIztyhEgSEseRTJBxCPHVpuX
2075,168,742.77,5,GiflqOzxzaiqVNSyXdFauXJnkNcXm
2076,158,460.63,3,JHTKeOHIexVancXwfWmbOWwDchWnEEiCsObZSSRqMUEReqyTAn
2077,79,973.99,10,FQimBWxWQizwadFJxsUKMVvMHREfdiuJLyTiU
2078,11,961.13,2,yIRQrYetWWsIDKUqSMttZgAbRfEPzUSKBRVnzhiy
2079,81,733.21,3,xaFfToDkKPtnHvVwLOpXYlAkkkPzfNVdCtPdlPX
2080,158,967.62,8,cnFenqGIktLdaujklqlqEqKhoGaFdgmNHSB
2081,23,1632.89,6,jUnMfKzZcUboQsralVFzPyFXaLNnZlZkSzKELWBNhkA
2082,121,995.04,13,FnvQzQHwTQRaCPsdqQOXNFbbjIwtqPSAKWDbnPIRtaBjaZZ
2083,46,502.56,15,LdNrdKmcxEjKoZZbPZNGzRAcxZzDzoxHIYdn
2084,143,1863.24,3,zNunWKLlFYoIqkjVXhlOqSnsaysjoBDKFmVq
2085,38,212.21,2,rUKWqiKizTuQOMjUmwJAyjWcESFcaGkhjwtvlC
2086,31,888.98,11,XskegVKpWaPqqSpruAKnJ
2087,23,943.82,12,GkOzIgmfiFWjURPYqojAmLdPSBUZoqEwhTVMDsuUrYDAeJ
2088,66,1117.75,5,AajfIuopfALJrGkPDOeidwArtkNiBTWeU
2089,163,129.83,5,UXTxebVabKLLrcOdyuCxngSBmzFYcwCNdfNFi
2090,118,681.55,3,wHWBGhznxyWOdYgMOGWVAJhRRfkyyhrrghrlMEjPeqJk
2091,115,56.29,12,WBlOVQhSZhWCEsVoMdtp
2092,140,539.95,8,wWSHqHmROghWpAIAgUMQTgEERMG
2093,112,1956.75,13,JMdGsrDcdYNDRKxqmIQjdSzjbPyvdNkINAINAWbKE
2094,39,1264.0,9,OJGfCKYTZadIUQPzQHprYiscLDzJNtPJdqmA
2095,72,1305.74,13,qmMkKoICoSaQUURjBBrZrDewDEmhWVdbWFelTBzSxsI
2096,54,140.14,3,CIpWsHflOMvfxkXlERCre
2097,48,1118.93,10,CmiWbGZrcCWXonDNlpPzoElaLfVKOZFRdbPcdQzOvlK
2098,96,1197.08,11,odVIOImXxWUgfUKlToQrQEfnBefUkY
2099,158,893.09,14,notDtyGQCnJRfoZdayCZuMUSOkOzUPChddA
2100,179,1061.19,8,NCBvMSiZOpkeaLFCxeEBBkvhpgJrTnqiwuvVOYBlKRW
2101,25,304.07,14,pPKfKyUhEZAoVOPpQBfYWEHFFgwcfEeNeUqE
2102,136,828.52,6,AtUuIHtfrbosBzrpnzvCBWEfwUJnEFPPvEkvm
2103,191,522.3,4,YnTgMkcNLwbRptdqokfRoNraYGBuHUFVGZNvbtfaoLdWc
2104,197,565.76,2,hzsNoAHRcGuIraTxpyXjeZCTaSaUuXnmRdrBVRu
2105,32,576.65,15,YANKDqMRvHSQcAGacBlKiSdssXHBQAaN
2106,5,847.5,5,TUuBskTrXfStCDBbhlCfzVK
2107,176,1466.32,6,FBnuujGlBxFhUQUJLChcakjF
2108,131,479.51,9,giBEvaaFfMiOvqcTqzEyXkDfyZVLvynF
2109,37,576.6,12,SkKBNxTujJqunWgHTNjIwGzIbybOfoLzIWNG
2110,161,395.59,8,PYgubnNQSzpJQuOzoRHfsgD
2111,161,1826.82,10,cfcbenqOGlPeoSiLnzGREmsfQyXkf
2112,141,973.77,12,LkxjVIDfQOULroyvQcsA
2113,49,1568.62,2,gSnLGjFNjjmUTTgnoYaZfP
2114,102,1039.73,8,TJHuirQNSGHqcpEsyhJhwaNEr
2115,192,1987.43,1,uUxlAcUAPbKupjzcWpUcdmBajAojEOxLfjKHkCPplayHa
2116,174,545.37,2,uWQFLsLUxgLIuOcPEHxGECrcpVAhQgTkKFnTQNslCwMCN
2117,155,600.73,12,ivpgvVwFdpPNLkrwqdkedsXMqSyLUgaYBnHQDzdt
2118,183,534.01,11,rQkRxnxxBxUjsPJhkVnz
2119,67,1767.6,15,WensoSOsOqZtBzOYBmvCMzwQKbSgMuYbiIzcshxRoatHf
2120,188,327.4,1,fZSSaPeGsnwtfWgtHbZOnyxuxRtXjKAyUgVhlboVob
2121,199,296.0,11,dJIREFiKudfhbDvncFxQEZmrPBH
2122,167,501.52,11,JJogWfRgMAwhrlFKapdRGcXZCwNqGrujmpOIWURBevq
2123,154,1932.26,14,VRGhDtMwDjpXpABaIXfKcxmlATtzVnapIdeAGep
2124,102,1323.74,12,YhCpawZUvegPJjdoJFMurSzNyArHLtm
2125,177,949.91,4,lqjxlAVWJSQPGkXbLyExaWZipTjhvjsgIKcINqik
2126,109,1927.19,13,CtbmUuzieExwiiYyXdjsnopqDHWZYMQSe
2127,105,1068.07,12,oZVGOsyDWynnaClykvKWqBsgsrwoflbNx
2128,164,1817.0,1,KWJzHNyovmHtUkoFYulmOpTtCmAbbjxzYGqasnAoQp
2129,37,989.87,4,VCYoZnrrvQDiAMZxGMZGUOs
2130,185,1066.76,4,rujeLpPflLzQXPdphaOsqOEsntjoDCyFFDCGRQp
2131,83,84.9,2,XAndJVmIFZLTpjRGDXVVXBPNlbJAldNTzOGicrkhH
2132,171,641.78,2,kaQwSkqYKyilEuyTKkZfCTEHtQEnbZYkXuWtmstktADXQ
2133,48,548.07,5,CxrjabEDlvnCQytKOVmvQEoxMYHn
2134,114,1221.61,8,MyqBXJkwxKsBEOkMncEB
2135,131,979.52,5,PuvRxlVpndvNGqIONrMQHGVlvnoBPQaSNYnyDyxefDVHhiR
2136,121,1870.98,3,UVhoSBfwSsjvXBrQMUnBbHebGRiQDZWUhHtWGPwxqv
2137,174,764.34,2,DvpeeGyybYBZXDIaourrL
2138,71,478.31,10,TAInDxRjqzWSyyddrHfHLlevCZByOxpYgzUx
2139,197,1303.85,7,fhfbqlTJmKVMmEstrQZEerilkYWqkPUtDynpYMOtjfxc
2140,81,383.74,8,FtzvfyWGlGvLcpGOgxFHdKsDGAijINdCHKiEujTFhpVjDPwWWP
2141,63,639.75,13,owVbpELgQJXkrTzaeGisWzhvmD
2142,142,1807.94,2,teZrZDMvLJMfgwvVqCcZnHlfvWsrXECvgKTUHEwbds
2143,162,1968.59,8,gwknAZgFxPAPxDIHURyoYAWDhnOnrJgTpqypRiOqJeP
2144,58,1571.45,9,EHznLAnQYcfRSiHviiORlyyCwMUKRmAHXdjzsrrcMrVY
2145,1,1011.52,12,dFrRltYhZsdrXHJqWsdMxJiaPWW
2146,177,1665.32,12,uxoEYEdgQWIYGmKAsfFzDKWkmFiTJVwOVqmdNoukvWE
2147,96,1106.57,2,TCEjAoYILPYqSTCgdvxNetbhmEDprFcHfZr
2148,81,1440.23,12,xQpGuQbdBXGLzlLzAsahvofnIdocRQXNFxPgPC
2149,118,1296.7,1,mtVihInjFnXUEjXMkRwdSCAXlthjxZPZawcvBeFNCzWlpMvJe
2150,184,449.13,10,fCGxhrLFmsnBryWmyPXHPzThlP
2151,72,1573.21,4,ayzWmLEGfPuDWtsRdCCuMHJUJusDfPU
2152,154,1611.53,12,uJzPjAextQQZBOvKBMbqYwUViWYXlGuwlfbqXBPtbNi
2153,86,1626.5,6,SRcTFqsKRXcgWWBRTaxLzfXiWiyILFjXtOQmpGcsTJIS
2154,83,171.54,4,BZonrjCrVzPkmkkJGWhdveaiVeiuzGIbKewVzL
2155,24,307.85,9,aEwaXzBqdctTVOBcoOZkpWGwMCqlrsfjlFIasBoaiJvzDYhgZX
2156,39,685.78,6,jEIHTfzEpRlTvUwFpXgOSHPrvjosREtNCYSFCnrxWvRS
2157,166,1046.52,5,nsrAdbZHrCWvfzEvyIGztdIpaMVMdHmnZgAjqjelHZkEofdtl
2158,108,1313.95,4,cqjdBgKFMNrseKaOJUmjlqaeh
2159,179,479.98,1,YqGpwQjtcjGitlBASbgUdlG
2160,87,1445.42,7,GjjKMxaJSMbWzSdLfXRNsrCvfhFUJVEDmFTkqU
2161,46,601.74,2,WKVCYjaUGQVtkwxwCaXKoAlhPKgOcrhQjvB
2162,125,1035.33,12,DyGYIBGlCQWIuhahpwBCEwTzsUQKvkU
2163,145,1638.53,7,vkqkMlAHKnQcVhTZIGFrGdAttFdRWBqMHwCksfhmEClGTVCuJ
2164,17,266.14,13,BNuvIfuZUJtgcjTieagxEzirHDfVBrTNNGAokHqC
2165,81,1310.78,2,ZaSWgnAMOPgZhLsIczgAGTObD
2166,146,131.49,8,OnqlpFPfISACUsHdDAyjJpUKcolWFKXai
2167,1,841.93,14,ZfxdOYoBGBrhCNgEbwMIrTUZNLRakphBHJqnNzgkOm
2168,60,1065.35,2,itXNVeOVbNxJzLjUdncFhainPTAsiPtrfxDaxvXf
2169,190,750.78,7,dhkkgvcURYvPQDMKEElZbyg
2170,53,1972.92,4,FpxHxGWxCVBUsIkYJlwDIYOogbbVMcnluSQaxLUnAJf
2171,169,217.74,7,aMuKudyGniaapUlUalPTIRqBHBLpjiBrsuDWkJAWDRDEXXOBh
2172,8,1042.17,12,BYdOnziJerjXyMArFbpYjGUAUpCGZikIkyfAMaFMookUo
2173,47,242.45,1,jltJAXjGlnHoIvkmjClQi
2174,25,700.63,15,ywBvKBeYVGtNUaJoZohpWAatnNUtruAEaL
2175,153,1462.86,1,HiirrLnTRcrMYdeYnfhtCKViGJWaFEfzpDKaRrNptD
2176,193,1127.71,6,iKNBoILTXrtMZvtKSoIXtgpOQkggrPJcFCpdQBS
2177,142,494.54,2,WJmaUrrrFVhRZKHCPsLHvQAsmxSFSSotjK
2178,180,895.88,12,aGENCUtNzjWgEKvPcghDIEcxjUB
2179,10,1601.42,9,zHfjeJfDDheNwzmKYvTvwIYRMBetF
2180,142,464.93,3,qBVReOMWUuJhyJLujLnyZTvAliZESNdoYVSgr
2181,94,910.88,12,slUoKCUuvadSBNQfJsoelkycAvEyVR
2182,153,996.63,11,iYoxqiZIzEJzDckFoOzYCgZyKuTWqPKiEAEcakzNUusUzfqG
2183,46,588.69,1,oygZTptVbqymrsNHKWQOaakdFMbDNwkTT
2184,58,380.07,14,UAJIKSeMNYKzARHtALGfbxCyBUCPaMJwUImrKJVwHXjtlYJvk
2185,157,1169.94,4,lltJxRDzQpNEJJDxEFrpfNybsD
2186,150,1583.48,1,HDxVeiVEebENTqAsRniAdj
2187,39,1859.41,14,RhdlHoFJCmmnqiADbHkYnePIO
2188,83,194.32,2,kmZUxamHTpxchZOfzVVPtGowPbwSQiCcxSmDLBEPhrPCNF
2189,191,824.07,10,ZCGdeHEspkYmdbeLxUsdCbjIqNGmrdFmhq
2190,165,370.36,10,lwFQmvFIiMFmafYuBHbjLlTXuszKVaooHHrvTxdHRvKSpDhPi
2191,150,1677.21,11,VtxSLhFPSELTtfaisCWvHKxRrND
2192,93,906.53,8,ImkUrsvqfuoBfmzCQnKwUezv
2193,83,915.84,2,SdUkzdbsxXkgldTOMGoZwOvCHlZzoJfUZAgAJIYS
2194,175,671.56,14,qMCqsLWFRccqFWFrhPzVqwdoTVTvq
2195,156,1146.17,9,fEtFdtrBbmoWkJJsJRuUilIBWwSdQtvthlCwygdpgWmmiTyI
2196,92,1236.82,7,cydkFucyDOHznoEzHsQDNxz
2197,99,1418.06,4,ueFbivMdnuVBZhJoWkRXUwGYEVzdNUuaMDXlzfWP
2198,11,902.84,12,KTatxpXuRmurZlXNMztMDPkfMgBH
2199,38,1536.88,10,tCQQCOqVFimFNIwCeQVOYvLwalfqxwuAOSihT
2200,66,199.95,4,ADOnWFNCcEfucrKIwmtGRevxxTzeKOPseWm
2201,185,1477.29,3,vFDBvPaaXNLxXxXctBRAYORTQeJvMyvlnJnKuVf
2202,164,69.68,9,IerlKyfwFxcGkRiGhoaaNrtIPYrvxHinLgItGColTdcQWjcXrH
2203,132,1321.67,7,aATeoViYpJKZPVtoUYkkXrqQXYiVcMtmgcvQe
2204,181,596.09,13,jsNzYqKgixmTtzRnpSbJWTLWU
